Order_ID,Order_Date,Country,Product,Category,Quantity,Unit_Price,Revenue
1423,04-03-2023,USA,Tablet,Electronics,5,350,1750
1424,27-02-2024,USA,Laptop,Electronics,4,943,3772
1425,06-05-2023,India,Office Chair,Furniture,5,250,1250
1426,27-03-2022,USA,Desk,Furniture,4,330,1320
1427,03-01-2023,Canada,Office Chair,Furniture,2,216,432
1428,07-05-2023,Canada,Headphones,Accessories,1,72,72
1429,05-02-2024,USA,Tablet,Electronics,4,423,1692
1430,22-05-2022,France,Desk,Furniture,4,398,1592
1431,21-04-2023,USA,Tablet,Electronics,3,430,1290
1432,07-12-2022,USA,Smartphone,Electronics,4,638,2552
1433,04-10-2022,Germany,Keyboard,Accessories,4,126,504
1434,24-01-2024,USA,Smartphone,Electronics,5,592,2960
1435,28-01-2023,Australia,Monitor,Electronics,1,264,264
1436,10-01-2023,Australia,Desk,Furniture,5,305,1525
1437,10-03-2022,Germany,Tablet,Electronics,5,440,2200
1438,07-07-2023,India,Tablet,Electronics,3,380,1140
1439,03-08-2022,Germany,Desk,Furniture,5,389,1945
1440,31-05-2023,France,Monitor,Electronics,3,284,852
1441,17-01-2023,Australia,Keyboard,Accessories,1,38,38
1442,24-06-2023,India,Desk,Furniture,4,364,1456
1443,25-04-2024,Canada,Desk,Furniture,5,386,1930
1444,30-03-2024,India,Desk,Furniture,5,347,1735
1445,24-03-2022,France,Headphones,Accessories,4,81,324
1446,22-04-2022,UK,Tablet,Electronics,3,359,1077
1447,01-06-2022,Brazil,Keyboard,Accessories,1,119,119
1448,05-10-2023,USA,Tablet,Electronics,2,416,832
1449,09-07-2023,UK,Keyboard,Accessories,4,117,468
1450,31-03-2023,USA,Desk,Furniture,3,353,1059
1451,23-01-2022,Germany,Keyboard,Accessories,2,38,76
1452,18-12-2022,Australia,Monitor,Electronics,4,324,1296
1453,15-12-2023,Brazil,Desk,Furniture,5,385,1925
1454,16-05-2022,Canada,Desk,Furniture,3,372,1116
1455,11-05-2023,Australia,Tablet,Electronics,3,379,1137
1456,28-12-2022,Canada,Keyboard,Accessories,1,48,48
1457,14-06-2022,Canada,Desk,Furniture,2,379,758
1458,11-12-2023,UK,Tablet,Electronics,2,440,880
1459,12-02-2022,Australia,Tablet,Electronics,2,364,728
1460,14-01-2023,UK,Tablet,Electronics,4,383,1532
1461,05-02-2022,Australia,Headphones,Accessories,5,160,800
1462,05-04-2023,UK,Monitor,Electronics,2,297,594
1463,19-02-2023,Brazil,Keyboard,Accessories,1,33,33
1464,09-06-2022,USA,Tablet,Electronics,4,390,1560
1465,24-10-2022,UK,Monitor,Electronics,3,310,930
1466,26-04-2022,Brazil,Desk,Furniture,3,388,1164
1467,19-07-2023,India,Laptop,Electronics,2,936,1872
1468,25-09-2023,Germany,Keyboard,Accessories,1,81,81
1469,01-12-2022,USA,Desk,Furniture,3,311,933
1470,16-08-2022,Canada,Headphones,Accessories,5,137,685
1471,06-07-2023,Brazil,Headphones,Accessories,1,80,80
1472,19-07-2022,Brazil,Smartphone,Electronics,5,600,3000
1473,08-06-2023,USA,Monitor,Electronics,5,327,1635
1474,04-01-2024,France,Monitor,Electronics,4,268,1072
1475,13-01-2022,Canada,Monitor,Electronics,4,297,1188
1476,02-04-2023,India,Monitor,Electronics,3,289,867
1477,02-03-2023,Brazil,Headphones,Accessories,4,164,656
1478,11-03-2023,France,Keyboard,Accessories,2,123,246
1479,30-03-2022,UK,Tablet,Electronics,5,426,2130
1480,07-06-2024,Australia,Headphones,Accessories,3,130,390
1481,20-01-2023,India,Smartphone,Electronics,5,646,3230
1482,07-10-2022,France,Laptop,Electronics,4,931,3724
1483,29-12-2023,UK,Tablet,Electronics,5,409,2045
1484,24-10-2022,Brazil,Headphones,Accessories,2,118,236
1485,08-11-2022,Brazil,Laptop,Electronics,3,924,2772
1486,21-03-2024,USA,Desk,Furniture,2,303,606
1487,18-10-2023,Brazil,Tablet,Electronics,3,388,1164
1488,03-07-2022,Brazil,Smartphone,Electronics,3,603,1809
1489,23-02-2024,Canada,Headphones,Accessories,1,85,85
1490,03-02-2024,Australia,Desk,Furniture,1,376,376
1491,08-06-2024,Canada,Desk,Furniture,5,355,1775
1492,09-06-2023,USA,Desk,Furniture,1,347,347
1493,01-03-2022,UK,Keyboard,Accessories,2,104,208
1494,19-05-2022,Australia,Monitor,Electronics,4,338,1352
1495,05-01-2023,France,Tablet,Electronics,1,384,384
1496,26-10-2022,India,Monitor,Electronics,1,287,287
1497,07-04-2022,UK,Headphones,Accessories,2,167,334
1498,30-03-2024,Canada,Monitor,Electronics,3,337,1011
1499,02-07-2023,Australia,Keyboard,Accessories,3,42,126
1500,15-06-2023,Canada,Tablet,Electronics,1,367,367
1501,15-12-2022,UK,Monitor,Electronics,4,302,1208
1502,31-05-2023,Germany,Smartphone,Electronics,2,569,1138
1503,08-12-2023,India,Headphones,Accessories,5,148,740
1504,30-04-2022,UK,Office Chair,Furniture,4,209,836
1505,16-11-2022,Australia,Laptop,Electronics,4,894,3576
1506,20-06-2023,Australia,Tablet,Electronics,4,426,1704
1507,02-02-2024,India,Tablet,Electronics,3,353,1059
1508,26-05-2022,Germany,Headphones,Accessories,2,158,316
1509,14-05-2022,India,Keyboard,Accessories,2,56,112
1510,20-01-2022,Brazil,Office Chair,Furniture,1,209,209
1511,21-04-2022,USA,Office Chair,Furniture,1,225,225
1512,17-09-2022,USA,Laptop,Electronics,4,865,3460
1513,11-01-2022,India,Smartphone,Electronics,3,635,1905
1514,25-08-2023,Germany,Smartphone,Electronics,5,576,2880
1515,03-04-2022,UK,Tablet,Electronics,3,353,1059
1516,27-12-2022,UK,Keyboard,Accessories,5,74,370
1517,11-03-2022,India,Headphones,Accessories,5,142,710
1518,03-01-2024,Germany,Laptop,Electronics,5,877,4385
1519,05-07-2023,USA,Keyboard,Accessories,2,126,252
1520,21-05-2024,Brazil,Smartphone,Electronics,2,614,1228
1521,27-03-2023,India,Monitor,Electronics,5,273,1365
1522,11-03-2023,Germany,Tablet,Electronics,3,398,1194
1523,19-02-2024,Australia,Headphones,Accessories,4,84,336
1524,17-06-2023,UK,Smartphone,Electronics,4,564,2256
1525,23-10-2022,USA,Desk,Furniture,3,390,1170
1526,29-04-2022,France,Smartphone,Electronics,3,613,1839
1527,24-01-2024,Canada,Keyboard,Accessories,4,106,424
1528,22-02-2023,Canada,Desk,Furniture,2,370,740
1529,11-05-2024,Brazil,Office Chair,Furniture,2,208,416
1530,22-11-2023,Brazil,Monitor,Electronics,2,251,502
1531,20-06-2023,India,Smartphone,Electronics,4,606,2424
1532,15-02-2023,India,Smartphone,Electronics,2,600,1200
1533,23-07-2022,Australia,Tablet,Electronics,1,396,396
1534,06-05-2022,Germany,Headphones,Accessories,5,121,605
1535,23-02-2024,Canada,Office Chair,Furniture,4,235,940
1536,14-11-2023,France,Office Chair,Furniture,3,260,780
1537,31-05-2022,Brazil,Desk,Furniture,5,335,1675
1538,17-05-2023,Brazil,Smartphone,Electronics,1,582,582
1539,12-04-2022,USA,Headphones,Accessories,2,73,146
1540,28-01-2022,UK,Smartphone,Electronics,4,636,2544
1541,01-12-2022,UK,Office Chair,Furniture,5,286,1430
1542,09-04-2022,India,Keyboard,Accessories,5,109,545
1543,28-10-2022,Brazil,Desk,Furniture,4,325,1300
1544,10-07-2023,Australia,Desk,Furniture,5,333,1665
1545,02-05-2022,France,Laptop,Electronics,1,905,905
1546,30-03-2023,Brazil,Desk,Furniture,3,348,1044
1547,25-07-2023,Canada,Laptop,Electronics,1,872,872
1548,18-05-2022,Canada,Tablet,Electronics,4,405,1620
1549,23-04-2022,Brazil,Office Chair,Furniture,4,297,1188
1550,24-05-2024,UK,Desk,Furniture,4,371,1484
1551,22-05-2023,France,Laptop,Electronics,4,883,3532
1552,04-03-2022,USA,Monitor,Electronics,3,291,873
1553,24-12-2022,USA,Laptop,Electronics,2,896,1792
1554,15-03-2023,Australia,Monitor,Electronics,4,262,1048
1555,27-02-2022,Germany,Monitor,Electronics,4,294,1176
1556,16-11-2022,India,Headphones,Accessories,2,152,304
1557,12-12-2022,UK,Smartphone,Electronics,3,564,1692
1558,08-02-2022,Brazil,Laptop,Electronics,5,891,4455
1559,08-03-2023,Canada,Office Chair,Furniture,5,265,1325
1560,23-01-2022,Australia,Laptop,Electronics,4,925,3700
1561,27-11-2022,India,Office Chair,Furniture,5,249,1245
1562,23-11-2023,Germany,Desk,Furniture,1,388,388
1563,10-04-2024,Australia,Monitor,Electronics,4,314,1256
1564,08-01-2023,France,Tablet,Electronics,5,388,1940
1565,17-05-2024,India,Headphones,Accessories,4,151,604
1566,18-02-2022,Canada,Headphones,Accessories,3,103,309
1567,31-01-2024,India,Office Chair,Furniture,2,279,558
1568,07-10-2022,India,Smartphone,Electronics,5,593,2965
1569,22-12-2022,India,Desk,Furniture,4,326,1304
1570,20-03-2023,Australia,Keyboard,Accessories,5,68,340
1571,15-09-2022,Brazil,Headphones,Accessories,4,121,484
1572,22-12-2023,UK,Tablet,Electronics,1,430,430
1573,23-04-2024,Brazil,Desk,Furniture,2,384,768
1574,23-05-2024,France,Keyboard,Accessories,5,108,540
1575,09-01-2023,Brazil,Laptop,Electronics,5,875,4375
1576,04-02-2024,Canada,Tablet,Electronics,2,369,738
1577,30-05-2024,India,Office Chair,Furniture,4,240,960
1578,23-04-2024,Canada,Headphones,Accessories,4,104,416
1579,08-09-2023,Germany,Tablet,Electronics,3,437,1311
1580,03-06-2022,Germany,Office Chair,Furniture,2,214,428
1581,21-04-2023,Brazil,Laptop,Electronics,2,889,1778
1582,07-02-2022,Germany,Office Chair,Furniture,4,282,1128
1583,30-01-2022,Canada,Tablet,Electronics,3,367,1101
1584,22-10-2023,USA,Keyboard,Accessories,5,52,260
1585,30-05-2024,India,Desk,Furniture,1,307,307
1586,06-06-2024,India,Monitor,Electronics,5,288,1440
1587,05-11-2023,India,Office Chair,Furniture,3,285,855
1588,25-04-2022,India,Office Chair,Furniture,2,230,460
1589,01-09-2022,India,Keyboard,Accessories,4,41,164
1590,25-01-2024,France,Monitor,Electronics,3,324,972
1591,28-05-2022,India,Headphones,Accessories,4,97,388
1592,27-03-2023,France,Tablet,Electronics,2,385,770
1593,18-05-2023,Australia,Keyboard,Accessories,5,37,185
1594,10-03-2023,Brazil,Smartphone,Electronics,3,619,1857
1595,29-05-2022,Australia,Headphones,Accessories,3,170,510
1596,22-01-2022,USA,Desk,Furniture,3,339,1017
1597,20-07-2023,France,Laptop,Electronics,2,882,1764
1598,05-05-2022,Germany,Keyboard,Accessories,3,117,351
1599,07-02-2023,Canada,Desk,Furniture,4,301,1204
1600,30-08-2022,Canada,Keyboard,Accessories,1,126,126
1601,09-10-2023,Australia,Headphones,Accessories,2,126,252
1602,06-06-2024,India,Office Chair,Furniture,1,235,235
1603,27-02-2023,Australia,Desk,Furniture,4,394,1576
1604,17-12-2023,Canada,Office Chair,Furniture,1,220,220
1605,09-09-2023,Australia,Smartphone,Electronics,3,603,1809
1606,23-02-2022,UK,Desk,Furniture,1,397,397
1607,15-02-2023,Germany,Desk,Furniture,2,300,600
1608,26-03-2022,India,Keyboard,Accessories,3,103,309
1609,01-01-2024,UK,Tablet,Electronics,2,416,832
1610,05-05-2023,UK,Office Chair,Furniture,3,257,771
1611,31-08-2023,Australia,Keyboard,Accessories,2,117,234
1612,01-03-2023,Australia,Keyboard,Accessories,2,40,80
1613,04-05-2024,Germany,Tablet,Electronics,4,398,1592
1614,25-10-2023,Germany,Laptop,Electronics,1,921,921
1615,26-09-2022,UK,Smartphone,Electronics,4,575,2300
1616,16-03-2023,Canada,Laptop,Electronics,4,929,3716
1617,24-06-2022,India,Tablet,Electronics,1,397,397
1618,02-03-2024,Brazil,Laptop,Electronics,5,905,4525
1619,01-01-2024,Germany,Desk,Furniture,1,328,328
1620,04-02-2024,Brazil,Headphones,Accessories,3,106,318
1621,26-05-2024,Germany,Office Chair,Furniture,2,255,510
1622,25-11-2023,Germany,Headphones,Accessories,3,163,489
1623,22-03-2024,UK,Office Chair,Furniture,2,252,504
1624,30-08-2022,Brazil,Laptop,Electronics,3,883,2649
1625,02-12-2023,Brazil,Headphones,Accessories,3,144,432
1626,17-05-2022,Australia,Smartphone,Electronics,1,610,610
1627,28-01-2023,France,Office Chair,Furniture,2,291,582
1628,25-07-2023,USA,Keyboard,Accessories,1,42,42
1629,28-04-2023,Australia,Laptop,Electronics,3,880,2640
1630,01-06-2023,France,Laptop,Electronics,1,882,882
1631,15-01-2023,UK,Keyboard,Accessories,4,115,460
1632,24-09-2022,UK,Laptop,Electronics,5,872,4360
1633,16-05-2022,India,Desk,Furniture,3,359,1077
1634,26-05-2022,Canada,Monitor,Electronics,5,305,1525
1635,11-05-2022,Brazil,Smartphone,Electronics,3,555,1665
1636,17-10-2022,Canada,Keyboard,Accessories,3,85,255
1637,23-03-2023,UK,Keyboard,Accessories,5,70,350
1638,04-06-2022,Brazil,Monitor,Electronics,4,347,1388
1639,25-02-2022,Germany,Laptop,Electronics,2,869,1738
1640,24-09-2022,UK,Tablet,Electronics,1,410,410
1641,22-05-2023,USA,Desk,Furniture,4,314,1256
1642,29-07-2023,Brazil,Desk,Furniture,3,390,1170
1643,16-05-2024,UK,Desk,Furniture,4,314,1256
1644,28-07-2022,Canada,Smartphone,Electronics,3,561,1683
1645,05-06-2023,Canada,Tablet,Electronics,2,445,890
1646,23-06-2023,UK,Headphones,Accessories,5,70,350
1647,26-02-2024,Brazil,Office Chair,Furniture,1,231,231
1648,19-10-2022,India,Smartphone,Electronics,3,553,1659
1649,19-04-2022,Australia,Office Chair,Furniture,3,275,825
1650,17-04-2023,Brazil,Tablet,Electronics,1,360,360
1651,05-11-2023,USA,Desk,Furniture,3,376,1128
1652,30-09-2023,Brazil,Monitor,Electronics,1,333,333
1653,05-08-2022,USA,Monitor,Electronics,5,266,1330
1654,01-02-2024,India,Keyboard,Accessories,3,37,111
1655,19-09-2022,UK,Office Chair,Furniture,1,251,251
1656,22-01-2022,Germany,Headphones,Accessories,4,81,324
1657,17-02-2023,Canada,Tablet,Electronics,4,449,1796
1658,18-05-2023,France,Tablet,Electronics,1,388,388
1659,03-01-2023,India,Keyboard,Accessories,5,46,230
1660,17-05-2023,Brazil,Monitor,Electronics,5,275,1375
1661,31-07-2023,France,Office Chair,Furniture,4,234,936
1662,21-09-2023,UK,Smartphone,Electronics,4,597,2388
1663,11-02-2022,Australia,Office Chair,Furniture,4,211,844
1664,04-12-2023,UK,Desk,Furniture,2,382,764
1665,25-10-2023,India,Desk,Furniture,5,380,1900
1666,23-03-2022,Brazil,Keyboard,Accessories,4,85,340
1667,02-12-2023,Canada,Keyboard,Accessories,2,46,92
1668,30-10-2022,USA,Headphones,Accessories,5,124,620
1669,21-04-2022,France,Smartphone,Electronics,1,615,615
1670,08-11-2023,Canada,Office Chair,Furniture,1,259,259
1671,25-03-2022,USA,Monitor,Electronics,3,324,972
1672,16-03-2024,UK,Smartphone,Electronics,4,572,2288
1673,03-03-2023,Canada,Office Chair,Furniture,1,210,210
1674,11-04-2023,Brazil,Monitor,Electronics,5,342,1710
1675,05-08-2022,UK,Keyboard,Accessories,3,53,159
1676,11-06-2024,India,Smartphone,Electronics,5,583,2915
1677,06-01-2022,France,Office Chair,Furniture,5,202,1010
1678,03-11-2023,Brazil,Smartphone,Electronics,1,571,571
1679,02-02-2024,Brazil,Desk,Furniture,4,384,1536
1680,05-01-2023,France,Keyboard,Accessories,5,108,540
1681,19-05-2022,USA,Keyboard,Accessories,1,46,46
1682,14-12-2023,Germany,Headphones,Accessories,1,72,72
1683,27-10-2023,UK,Laptop,Electronics,2,911,1822
1684,28-05-2024,Germany,Headphones,Accessories,4,150,600
1685,20-04-2023,UK,Smartphone,Electronics,3,648,1944
1686,30-04-2022,UK,Desk,Furniture,4,302,1208
1687,28-04-2023,USA,Tablet,Electronics,4,412,1648
1688,26-07-2022,Canada,Desk,Furniture,5,331,1655
1689,09-01-2022,India,Office Chair,Furniture,1,242,242
1690,25-01-2024,Canada,Office Chair,Furniture,4,263,1052
1691,13-05-2023,Brazil,Laptop,Electronics,4,901,3604
1692,20-01-2022,France,Headphones,Accessories,1,137,137
1693,02-10-2022,France,Monitor,Electronics,5,258,1290
1694,30-09-2023,Australia,Desk,Furniture,1,363,363
1695,15-06-2022,Canada,Desk,Furniture,4,302,1208
1696,25-03-2023,Germany,Headphones,Accessories,4,114,456
1697,14-12-2022,Brazil,Headphones,Accessories,5,157,785
1698,30-12-2023,France,Tablet,Electronics,3,442,1326
1699,29-03-2024,UK,Office Chair,Furniture,3,260,780
1700,07-02-2024,India,Headphones,Accessories,3,158,474
1701,24-07-2022,UK,Desk,Furniture,2,322,644
1702,21-05-2023,Canada,Desk,Furniture,1,353,353
1703,18-02-2022,USA,Headphones,Accessories,2,141,282
1704,25-11-2023,UK,Monitor,Electronics,3,295,885
1705,06-04-2024,India,Tablet,Electronics,5,354,1770
1706,25-09-2023,Germany,Monitor,Electronics,4,264,1056
1707,14-05-2023,Canada,Smartphone,Electronics,5,578,2890
1708,17-02-2022,Canada,Monitor,Electronics,3,348,1044
1709,17-11-2023,India,Tablet,Electronics,5,427,2135
1710,11-05-2024,India,Laptop,Electronics,4,908,3632
1711,11-03-2024,India,Smartphone,Electronics,5,628,3140
1712,21-06-2022,India,Laptop,Electronics,5,863,4315
1713,16-01-2024,Canada,Headphones,Accessories,3,90,270
1714,21-01-2024,India,Desk,Furniture,5,363,1815
1715,18-04-2024,UK,Tablet,Electronics,3,392,1176
1716,02-03-2023,USA,Smartphone,Electronics,2,606,1212
1717,21-10-2022,UK,Headphones,Accessories,4,113,452
1718,03-01-2024,France,Smartphone,Electronics,3,597,1791
1719,11-02-2024,France,Monitor,Electronics,2,269,538
1720,28-02-2023,France,Headphones,Accessories,2,124,248
1721,06-01-2023,USA,Desk,Furniture,5,387,1935
1722,11-01-2022,India,Desk,Furniture,2,398,796
1723,16-02-2023,UK,Smartphone,Electronics,3,590,1770
1724,17-02-2024,USA,Office Chair,Furniture,1,250,250
1725,09-10-2023,Canada,Tablet,Electronics,5,357,1785
1726,19-12-2023,Canada,Office Chair,Furniture,4,287,1148
1727,26-04-2024,Canada,Monitor,Electronics,3,251,753
1728,22-10-2023,Germany,Tablet,Electronics,4,407,1628
1729,27-10-2023,France,Desk,Furniture,3,400,1200
1730,07-02-2022,Australia,Headphones,Accessories,3,80,240
1731,08-07-2023,Canada,Office Chair,Furniture,2,266,532
1732,20-07-2023,Canada,Headphones,Accessories,1,135,135
1733,29-01-2022,Canada,Monitor,Electronics,2,252,504
1734,09-03-2023,India,Headphones,Accessories,3,162,486
1735,05-10-2023,Australia,Laptop,Electronics,3,883,2649
1736,29-10-2023,India,Smartphone,Electronics,1,646,646
1737,25-01-2024,USA,Desk,Furniture,3,373,1119
1738,04-04-2024,Germany,Desk,Furniture,3,330,990
1739,14-11-2023,UK,Monitor,Electronics,3,286,858
1740,11-09-2022,India,Office Chair,Furniture,5,294,1470
1741,17-07-2022,Australia,Monitor,Electronics,5,324,1620
1742,30-12-2023,France,Desk,Furniture,1,318,318
1743,05-03-2022,France,Office Chair,Furniture,1,211,211
1744,02-04-2023,India,Tablet,Electronics,4,377,1508
1745,26-08-2023,France,Monitor,Electronics,5,301,1505
1746,14-10-2023,France,Keyboard,Accessories,5,93,465
1747,03-03-2023,UK,Desk,Furniture,4,393,1572
1748,12-05-2023,Brazil,Tablet,Electronics,5,366,1830
1749,01-05-2022,Germany,Tablet,Electronics,5,417,2085
1750,04-02-2024,UK,Desk,Furniture,4,304,1216
1751,22-05-2024,France,Monitor,Electronics,1,327,327
1752,09-08-2023,Canada,Smartphone,Electronics,1,597,597
1753,01-05-2022,Australia,Laptop,Electronics,5,869,4345
1754,29-10-2022,Brazil,Keyboard,Accessories,3,68,204
1755,13-03-2024,France,Laptop,Electronics,2,868,1736
1756,09-08-2022,UK,Laptop,Electronics,3,886,2658
1757,15-07-2023,Australia,Desk,Furniture,1,315,315
1758,08-05-2023,Canada,Smartphone,Electronics,1,603,603
1759,22-01-2023,Brazil,Desk,Furniture,3,400,1200
1760,14-10-2023,Brazil,Tablet,Electronics,2,414,828
1761,06-06-2024,Australia,Desk,Furniture,4,319,1276
1762,01-10-2023,France,Smartphone,Electronics,5,635,3175
1763,14-12-2022,USA,Office Chair,Furniture,2,250,500
1764,01-04-2022,UK,Desk,Furniture,3,382,1146
1765,26-03-2024,Canada,Laptop,Electronics,5,930,4650
1766,17-07-2022,USA,Smartphone,Electronics,5,560,2800
1767,20-01-2022,India,Headphones,Accessories,4,134,536
1768,16-03-2024,Germany,Tablet,Electronics,1,385,385
1769,28-03-2022,Australia,Headphones,Accessories,5,126,630
1770,19-05-2023,USA,Office Chair,Furniture,5,205,1025
1771,01-03-2023,USA,Monitor,Electronics,4,273,1092
1772,04-04-2022,India,Monitor,Electronics,4,282,1128
1773,20-10-2022,UK,Smartphone,Electronics,5,571,2855
1774,02-04-2022,UK,Tablet,Electronics,3,448,1344
1775,23-06-2022,USA,Keyboard,Accessories,4,116,464
1776,01-01-2024,USA,Monitor,Electronics,2,253,506
1777,24-11-2022,UK,Keyboard,Accessories,4,42,168
1778,20-01-2023,India,Office Chair,Furniture,3,233,699
1779,10-02-2024,Germany,Laptop,Electronics,2,880,1760
1780,01-06-2023,France,Desk,Furniture,5,396,1980
1781,22-11-2022,Brazil,Smartphone,Electronics,3,557,1671
1782,30-01-2022,France,Office Chair,Furniture,1,261,261
1783,22-07-2023,India,Headphones,Accessories,1,104,104
1784,15-03-2024,UK,Headphones,Accessories,5,153,765
1785,02-04-2023,India,Keyboard,Accessories,5,82,410
1786,08-07-2023,UK,Headphones,Accessories,2,117,234
1787,23-07-2023,Brazil,Headphones,Accessories,5,124,620
1788,29-04-2024,Canada,Laptop,Electronics,1,909,909
1789,09-05-2023,Canada,Tablet,Electronics,1,357,357
1790,12-05-2024,Germany,Keyboard,Accessories,4,74,296
1791,27-01-2024,India,Keyboard,Accessories,1,50,50
1792,17-12-2023,India,Keyboard,Accessories,1,80,80
1793,18-06-2024,France,Tablet,Electronics,5,385,1925
1794,01-04-2024,Australia,Headphones,Accessories,5,134,670
1795,26-12-2023,Brazil,Monitor,Electronics,3,346,1038
1796,26-11-2022,Australia,Keyboard,Accessories,2,114,228
1797,03-12-2022,USA,Headphones,Accessories,4,146,584
1798,03-05-2023,USA,Tablet,Electronics,1,427,427
1799,24-07-2023,Brazil,Laptop,Electronics,2,902,1804
1800,17-03-2024,India,Office Chair,Furniture,5,210,1050
1801,07-05-2022,Australia,Laptop,Electronics,4,936,3744
1802,01-02-2023,UK,Office Chair,Furniture,5,245,1225
1803,15-01-2023,Germany,Laptop,Electronics,1,909,909
1804,31-01-2024,USA,Desk,Furniture,1,328,328
1805,03-04-2022,Canada,Keyboard,Accessories,3,54,162
1806,07-01-2023,USA,Headphones,Accessories,2,133,266
1807,25-12-2023,Germany,Keyboard,Accessories,4,120,480
1808,10-02-2023,India,Laptop,Electronics,2,931,1862
1809,21-05-2023,UK,Keyboard,Accessories,5,94,470
1810,30-11-2023,UK,Headphones,Accessories,5,156,780
1811,03-02-2024,India,Smartphone,Electronics,5,566,2830
1812,26-05-2024,Germany,Tablet,Electronics,3,422,1266
1813,24-01-2022,Canada,Keyboard,Accessories,2,116,232
1814,19-10-2023,USA,Desk,Furniture,1,354,354
1815,08-10-2022,India,Monitor,Electronics,4,302,1208
1816,14-06-2023,USA,Desk,Furniture,4,346,1384
1817,07-03-2023,Brazil,Headphones,Accessories,1,105,105
1818,19-07-2022,Australia,Monitor,Electronics,1,300,300
1819,26-01-2024,Germany,Smartphone,Electronics,5,553,2765
1820,21-07-2022,UK,Office Chair,Furniture,1,231,231
1821,04-10-2023,India,Monitor,Electronics,3,258,774
1822,07-04-2024,USA,Laptop,Electronics,4,905,3620
1823,21-04-2022,Brazil,Monitor,Electronics,3,281,843
1824,21-04-2024,Australia,Headphones,Accessories,3,76,228
1825,07-09-2023,Brazil,Headphones,Accessories,1,169,169
1826,08-05-2022,India,Smartphone,Electronics,4,624,2496
1827,17-11-2022,India,Laptop,Electronics,1,898,898
1828,26-02-2022,Canada,Tablet,Electronics,1,406,406
1829,25-11-2023,USA,Office Chair,Furniture,1,213,213
1830,16-02-2023,India,Laptop,Electronics,3,898,2694
1831,17-03-2024,USA,Office Chair,Furniture,2,276,552
1832,25-03-2024,France,Desk,Furniture,4,359,1436
1833,23-11-2023,USA,Smartphone,Electronics,3,633,1899
1834,25-08-2023,Germany,Desk,Furniture,5,342,1710
1835,02-09-2023,India,Smartphone,Electronics,1,551,551
1836,15-10-2023,Canada,Headphones,Accessories,5,86,430
1837,13-01-2024,Brazil,Monitor,Electronics,4,311,1244
1838,27-03-2024,USA,Tablet,Electronics,2,367,734
1839,22-08-2023,France,Laptop,Electronics,2,889,1778
1840,09-07-2023,UK,Monitor,Electronics,3,324,972
1841,10-09-2023,Australia,Tablet,Electronics,4,389,1556
1842,15-06-2023,UK,Keyboard,Accessories,3,31,93
1843,18-04-2024,USA,Laptop,Electronics,2,914,1828
1844,25-07-2022,Germany,Office Chair,Furniture,3,225,675
1845,15-11-2023,Brazil,Smartphone,Electronics,3,574,1722
1846,06-12-2022,Australia,Desk,Furniture,5,388,1940
1847,16-06-2022,India,Keyboard,Accessories,4,72,288
1848,13-08-2022,USA,Desk,Furniture,1,363,363
1849,01-10-2023,Germany,Headphones,Accessories,2,129,258
1850,26-02-2024,Australia,Headphones,Accessories,4,164,656
1851,08-07-2022,USA,Office Chair,Furniture,2,251,502
1852,02-01-2023,USA,Monitor,Electronics,1,259,259
1853,27-03-2023,Germany,Smartphone,Electronics,2,587,1174
1854,23-07-2022,Germany,Monitor,Electronics,1,253,253
1855,26-09-2022,UK,Keyboard,Accessories,2,58,116
1856,02-07-2022,Germany,Monitor,Electronics,5,281,1405
1857,14-04-2022,USA,Laptop,Electronics,2,883,1766
1858,17-03-2024,India,Tablet,Electronics,4,433,1732
1859,13-04-2023,Germany,Monitor,Electronics,2,289,578
1860,25-06-2022,France,Monitor,Electronics,3,334,1002
1861,14-05-2022,Germany,Smartphone,Electronics,1,568,568
1862,13-12-2023,Australia,Headphones,Accessories,5,118,590
1863,14-10-2023,Germany,Monitor,Electronics,5,304,1520
1864,13-07-2022,Canada,Laptop,Electronics,5,925,4625
1865,24-02-2022,Canada,Tablet,Electronics,3,381,1143
1866,16-05-2023,Germany,Tablet,Electronics,5,424,2120
1867,22-09-2023,India,Smartphone,Electronics,4,634,2536
1868,09-02-2024,Australia,Tablet,Electronics,5,399,1995
1869,03-07-2022,Australia,Desk,Furniture,5,359,1795
1870,10-05-2023,Brazil,Monitor,Electronics,5,338,1690
1871,15-02-2023,USA,Desk,Furniture,3,374,1122
1872,08-04-2023,Germany,Headphones,Accessories,2,95,190
1873,12-03-2023,France,Office Chair,Furniture,2,239,478
1874,18-07-2023,India,Tablet,Electronics,3,382,1146
1875,01-04-2023,Australia,Tablet,Electronics,1,387,387
1876,22-04-2023,Australia,Headphones,Accessories,5,75,375
1877,19-03-2023,France,Office Chair,Furniture,4,259,1036
1878,07-10-2022,France,Monitor,Electronics,4,290,1160
1879,28-08-2022,Canada,Laptop,Electronics,2,906,1812
1880,29-10-2022,India,Smartphone,Electronics,3,560,1680
1881,02-05-2022,India,Keyboard,Accessories,2,42,84
1882,25-07-2022,Australia,Monitor,Electronics,1,319,319
1883,06-11-2022,Canada,Headphones,Accessories,3,102,306
1884,25-05-2024,Canada,Headphones,Accessories,5,87,435
1885,22-04-2024,Australia,Laptop,Electronics,3,886,2658
1886,15-02-2024,USA,Office Chair,Furniture,4,274,1096
1887,02-06-2022,France,Desk,Furniture,5,397,1985
